title,dateTime
Newspaper columnist jokes JK Rowling is writing ‘Hattie Potter and the Post-Op Transgender?’,January 29 2016
Transgender people will be allowed to compete in the Olympics without surgery,January 22 2016
Transgender woman convicted of raping teenage girl sent to men’s prison,January 8 2016
Government urged to build dedicated ‘transgender prison’ after women sent to men’s prisons,January 7 2016
Transgender person shot: ‘Hospital staff laughed whilst they bled’,January 7 2016
Beauty pageant finalist was disqualified for being transgender,January 6 2016
Comedian who came out as transgender woman ‘reverts back’ to a man,December 30 2015
I am scared of cisgender people: My time at a transgender swimming club,December 22 2015
Transgender and intersex people are ‘medically unfit’ to join the police,December 18 2015
Women-only festival implements ‘no transgender’ policy… and then bans discussion of it,December 14 2015
These people talk about what being transgender actually looks like (VIDEO),December 10 2015
Listen: Hotel staff dial 911 because guests are black and transgender,December 9 2015
Presidential hopeful worried transgender kids might molest his daughters in the shower,December 8 2015
Transgender charities get $20 million windfall to tackle anti-trans violence,December 8 2015
Mother opens up about life with two transgender children,December 7 2015
Transgender people now explicitly covered by press discrimination protections,December 3 2015
Churches around the world are ‘grudgingly’ embracing transgender people,December 2 2015
Adorable new fairy tale gives Cinderella a transgender twist (VIDEO),December 2 2015
Ted Cruz labels alleged Planned Parenthood shooter ‘transgendered leftist’,November 30 2015
Loose Women panellist: Transgender is ‘fashionable’ with kids like self-harming and bulimia,November 26 2015
UK government tells employers: Hiring transgender people will help your business,November 26 2015
Vietnam passes law protecting rights of transgender people,November 25 2015
"Transgender Day of Remembrance art to ‘inspire life, not just remember the dead’",November 20 2015
UK Government flies transgender flag for Transgender Day of Remembrance,November 20 2015
Jeremy Corbyn pays respects on Transgender Day of Remembrance,November 20 2015
Obama is holding a transgender film night in the White House,November 20 2015
Company creates ‘period shorts’ for transgender men,November 17 2015
First clinic for transgender veterans opens,November 13 2015
Reform Judaism adopts sweeping new transgender equality policy,November 6 2015
Transgender named as 2015 Word of the Year,November 5 2015
Ben Carson never wants to pee next to a transgender person,November 5 2015
Apparently this is the world’s first ‘transgender’ beer,November 4 2015
Europe’s oldest tree isn’t transgender… it’s actually intersex,November 3 2015
Obama administration backs transgender boy’s right to use men’s bathroom,October 30 2015
Would people be comfortable with a transgender Prime Minister?,October 29 2015
Kellie Maloney: Schools should teach about transgender issues,October 28 2015
Massive surge in transgender children seeking treatment,October 28 2015
Stonewall sets up trans advisory board to guide transgender campaign work,October 27 2015
International best selling author comes out as transgender,October 24 2015
Nancy Pelosi warns about ‘heartbreaking’ spike in transgender murders,October 23 2015
Husband sentenced for murder of transgender wife,October 21 2015
YouTube star Shane Dawson: I thought I was transgender,October 19 2015
"Columnist mocks blind transgender people again, after watchdog complaint",October 16 2015
6 reasons why the UK’s gender laws are failing transgender people,October 15 2015
Transgender lecturer ‘sacked over photo of penis-shaped lipstick’,October 14 2015
Actress wants Doctor Who role as transgender Time Lord,October 14 2015
Transgender woman targeted with a PIPE BOMB ‘for being LGBT’,October 6 2015
Shop fined for selling a chest binder to transgender boy,September 30 2015
Could the next Doctor Who be transgender?,September 27 2015
Assassin’s Creed adds first transgender character,September 25 2015
Transgender beauty pageant under fire for offering gender surgery as a ‘prize’,September 24 2015
"Health services are ‘failing’ transgender children, Parliament hears",September 15 2015
"NHS doctor refused to treat transgender patient ‘because of his religion’, Parliament hears",September 8 2015
Pentagon to lift ban on transgender soldiers,August 26 2015
Against Me! singer: I still struggle ‘daily’ with transgender dysphoria,August 25 2015
White House hires first transgender member of staff,August 18 2015
Church to allow gay and transgender ministers,August 17 2015
Pretty Little Liars sparks anger with transgender ‘psycho’ storyline,August 12 2015
This children’s book about a transgender teddy will make Fox News have a meltdown,August 12 2015
The first transgender artist takes on the battle rap scene,August 11 2015
Mike Huckabee claims transgender soldiers would turn military into a ‘social club’,July 30 2015
Kellie Maloney to judge transgender beauty pageant,July 30 2015
Record holding bodybuilder comes out as transgender,July 29 2015
Watch: Transgender filmmaker explores London’s LGBT club scene,July 28 2015
Catholic Church issues ban on transgender godparents,July 28 2015
"Comedian Sarah Franken on being transgender, spiritual and ready to rock ‘n’ roll",July 24 2015
The world’s only transgender modelling agency will open for bookings this summer,July 24 2015
Comment: Transgender soldiers shouldn’t rush to serve on the front line,July 20 2015
This transgender woman is determined to have biological baby,July 17 2015
"Transgender soldiers will ‘undermine’ military readiness, pundit claims",July 14 2015
Sport: Transgender Mixed Martial Arts star loses latest fight,July 12 2015
Transgender activist comes out to 2.4 million people via text message,July 6 2015
Watch: New documentary delves into Puerto Rico’s transgender community,July 1 2015
Mark Zuckerberg: Transgender people shouldn’t be banned for using their names on Facebook,July 1 2015
